Date,Multiple Reports,Lease Type,District,RRC Identifier,Field Name,Lease Name,Gas Well ID,Lease Total,Commingle Permit No.,On Hand Beginning of Month,Production,rrc_oil_volume,Code,On Hand End of Month,Formation Production,rrc_gas_volume,Code.1,Normalized_Field_Name,Normalized_Reservoir_Name,Net Oil Volume to Trust (RRC),Net Oil Sales Volume to Trust (RRC),Net Gas Volume to Trust (RRC),Net Gas Sales Volume to Trust (RRC)
Jul 2021,,Oil,8.0,51085.0,"MONAHANS, NORTH (CLEARFORK)",GILDED LADY,,,,0,0,0,,0,0,0,,MONAHANS,CLEARFORK,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,51202.0,"MONAHANS, NORTH (CLEARFORK)",CAPTAIN MORGAN,,,8107.0,189,"2,747",2592,1.0,344,"11,718",11718,2.0,MONAHANS,CLEARFORK,1296.0,972.0,5859.0,4394.25
Jul 2021,,Oil,8.0,52357.0,"MONAHANS, NORTH (CLEARFORK)",SPANISH MAIN W,,,8814.0,374,"2,036",2132,1.0,278,"8,961",8961,2.0,MONAHANS,CLEARFORK,1066.0,799.5,4480.5,3360.375
Jul 2021,,Oil,8.0,52884.0,"MONAHANS, NORTH (CLEARFORK)",PRIVATEER,,,8844.0,104,"1,967",1929,1.0,142,"4,235",4235,2.0,MONAHANS,CLEARFORK,964.5,723.375,2117.5,1588.125
Jul 2021,,Oil,8.0,52891.0,"MONAHANS, NORTH (CLEARFORK)",DRAKE'S DRUM,,,8844.0,67,"1,264",1240,1.0,91,"7,804",7804,2.0,MONAHANS,CLEARFORK,620.0,465.0,3902.0,2926.5
Jul 2021,,Oil,8.0,53009.0,"MONAHANS, NORTH (CLEARFORK)",CAPTAIN KIDD,,T,,600,"1,884",1919,1.0,565,"5,311",5311,2.0,MONAHANS,CLEARFORK,959.5,719.625,2655.5,1991.625
Jul 2021,,,8.0,53009.0,"MONAHANS, NORTH (CLEARFORK)",CAPTAIN KIDD,,,8672.0,130,415,427,1.0,118,,0,,MONAHANS,CLEARFORK,213.5,160.125,0.0,0.0
Jul 2021,,,8.0,53009.0,"MONAHANS, NORTH (CLEARFORK)",CAPTAIN KIDD,,,9999.0,470,"1,469",1492,1.0,447,,0,,MONAHANS,CLEARFORK,746.0,559.5,0.0,0.0
Jul 2021,,Oil,8.0,53084.0,"MONAHANS, NORTH (CLEARFORK)",DINGHY,,,8844.0,99,"1,874",1838,1.0,135,"16,454",16454,2.0,MONAHANS,CLEARFORK,919.0,689.25,8227.0,6170.25
Jul 2021,,Oil,8.0,55529.0,"MONAHANS, NORTH (CLEARFORK)",MARY READ,,,9602.0,21,203,214,1.0,10,839,839,2.0,MONAHANS,CLEARFORK,107.0,80.25,419.5,314.625
Jul 2021,Y,Oil,8.0,55690.0,"MONAHANS, NORTH (CLEARFORK)",THE DOCTOR,,,8844.0,203,"3,539",3487,1.0,255,"15,633",15633,2.0,MONAHANS,CLEARFORK,1743.5,1307.625,7816.5,5862.375
Jul 2021,Y,Oil,8.0,55836.0,"MONAHANS, NORTH (CLEARFORK)",BRASS MONKEY SESE,,,9602.0,110,"1,890",1903,1.0,97,"6,804",6804,2.0,MONAHANS,CLEARFORK,951.5,713.625,3402.0,2551.5
Jul 2021,Y,Oil,8.0,55852.0,"MONAHANS, NORTH (CLEARFORK)",WIDOW MAKER,,,9546.0,49,"1,383",1361,1.0,71,"3,624",3624,2.0,MONAHANS,CLEARFORK,680.5,510.375,1812.0,1359.0
Jul 2021,,Oil,8.0,56065.0,"MONAHANS, NORTH (CLEARFORK)",FLINTLOCK,,,9602.0,173,"4,248",4204,1.0,217,"8,718",8718,2.0,MONAHANS,CLEARFORK,2102.0,1576.5,4359.0,3269.25
Jul 2021,,Oil,8.0,35894.0,RM (CLEARFORK),"WADDELL, W. N.",,,5424.0,0,0,0,,0,0,0,,RM,CLEARFORK,0.0,0.0,0.0,0.0
Jul 2021,,Gas,8.0,242283.0,RUNNING W (MCKEE),WADDELL TR A,  544  ,,4030.0,0,0,0,,0,0,0,,RUNNING W,MCKEE,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,16889.0,RUNNING W (TUBB),WADDELL TR A,,,4030.0,64,493,503,0.0,54,"3,493",3493,2.0,RUNNING W,TUBB,251.5,188.625,1746.5,1309.875
Jul 2021,Y,Gas,8.0,226228.0,RUNNING W (TUBB),WADDELL TR A, 1955  ,,4030.0,50,651,648,0.0,53,"3,565",3565,2.0,RUNNING W,TUBB,324.0,243.0,1782.5,1336.875
Jul 2021,,Oil,8.0,10932.0,RUNNING W (WADDELL),WADDELL TR A,,,4030.0,436,"4,151",4244,0.0,343,"20,044",20044,2.0,RUNNING W,WADDELL,2122.0,1591.5,10022.0,7516.5
Jul 2021,,Oil,8.0,24053.0,RUNNING W (WADDELL),"WADDELL, W. N. ET AL TR. E",,,,0,0,0,,0,0,0,,RUNNING W,WADDELL,0.0,0.0,0.0,0.0
Jul 2021,,Gas,8.0,183068.0,RUNNING W (WADDELL),WADDELL TR A,  380  ,,,0,0,0,,0,0,0,,RUNNING W,WADDELL,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,36037.0,RUNNING W (WICHITA-ALBANY),"MCKNIGHT, M. B. C",,,6933.0,8,180,173,0.0,15,659,659,2.0,RUNNING W,WICHITA-ALBANY,86.5,64.875,329.5,247.125
Jul 2021,,Oil,8.0,48213.0,RUNNING W (WICHITA-ALBANY),"WADDELL, W. N.",,T,,21,84,90,1.0,15,102,102,2.0,RUNNING W,WICHITA-ALBANY,45.0,33.75,51.0,38.25
Jul 2021,,,8.0,48213.0,RUNNING W (WICHITA-ALBANY),"WADDELL, W. N.",,,3501.0,18,31,36,1.0,13,,0,,RUNNING W,WICHITA-ALBANY,18.0,13.5,0.0,0.0
Jul 2021,,,8.0,48213.0,RUNNING W (WICHITA-ALBANY),"WADDELL, W. N.",,,7764.0,3,53,54,1.0,2,,0,,RUNNING W,WICHITA-ALBANY,27.0,20.25,0.0,0.0
Jul 2021,,Oil,8.0,55909.0,RUNNING W (WICHITA-ALBANY),LANDLUBBER,,,8026.0,31,239,257,0.0,13,"3,206",3206,2.0,RUNNING W,WICHITA-ALBANY,128.5,96.375,1603.0,1202.25
Jul 2021,,Gas,8.0,84126.0,RUNNING W (WICHITA-ALBANY),WADDELL TR A, 1085  ,,4030.0,0,0,0,,0,0,0,,RUNNING W,WICHITA-ALBANY,0.0,0.0,0.0,0.0
Jul 2021,,Gas,8.0,203707.0,RUNNING W (WICHITA-ALBANY),CROLEY ESTATE,    1 T,,5393.0,0,0,0,,0,0,0,,RUNNING W,WICHITA-ALBANY,0.0,0.0,0.0,0.0
Jul 2021,,Gas,8.0,261520.0,RUNNING W (WICHITA-ALBANY),M.B. MCKNIGHT,   10  ,,6933.0,9,110,110,0.0,9,"5,508",5508,2.0,RUNNING W,WICHITA-ALBANY,55.0,41.25,2754.0,2065.5
Jul 2021,,Oil,8.0,27161.0,"RUNNING W, N. (HOLT)","MCKNIGHT, M. B. -C-",,,6933.0,0,0,0,,0,0,0,,RUNNING W,HOLT,0.0,0.0,0.0,0.0
Jul 2021,,Oil,8.0,30866.0,"RUNNING W, N. (HOLT)","MCKNIGHT, M.B.",,,6933.0,4,84,81,0.0,7,162,162,2.0,RUNNING W,HOLT,40.5,30.375,81.0,60.75
Jul 2021,,Oil,8.0,45532.0,SAND HILLS (CLEAR FORK),WADDELL TR A,,T,,168,"3,960",3938,0.0,190,"11,585",11585,2.0,SAND HILLS,CLEAR FORK,1969.0,1476.75,5792.5,4344.375
Jul 2021,,,8.0,45532.0,SAND HILLS (CLEAR FORK),WADDELL TR A,,,2572.0,12,45,46,0.0,11,,0,,SAND HILLS,CLEAR FORK,23.0,17.25,0.0,0.0
