Date,Multiple Reports,Lease Type,District,RRC Identifier,Field Name,Lease Name,Gas Well ID,Lease Total,Commingle Permit No.,On Hand Beginning of Month,Production,rrc_oil_volume,Code,On Hand End of Month,Formation Production,rrc_gas_volume,Code.1,Normalized_Field_Name,Normalized_Reservoir_Name,Net Oil Volume to Trust (RRC),Net Oil Sales Volume to Trust (RRC),Net Gas Volume to Trust (RRC),Net Gas Sales Volume to Trust (RRC)
Apr 2021,,Gas,08,166074.0,KERMIT (YATES),"WALTON, J. B.",  295  ,,,0,0,0,,0,27,27,2.0,KERMIT,YATES,0.0,0.0,13.5,10.125
Apr 2021,,Gas,08,166717.0,KERMIT (YATES),"WALTON, J. B.",  310  ,,5009.0,0,0,0,,0,0,0,,KERMIT,YATES,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,3286.0,KEYSTONE (COLBY),STATE-WALTON A/C 2,,,,221,467,310,1.0,378,575,575,2.0,KEYSTONE,COLBY,155.0,116.25,287.5,215.625
Apr 2021,,Oil,08,3287.0,KEYSTONE (COLBY),"WALTON, J. B. A/C 2",,,5009.0,576,"1,291",1226,1.0,641,719,719,2.0,KEYSTONE,COLBY,613.0,459.75,359.5,269.625
Apr 2021,,Oil,08,3317.0,KEYSTONE (COLBY),"BASHARA, J. M.",,,3626.0,74,87,87,1.0,74,50,50,2.0,KEYSTONE,COLBY,43.5,32.625,25.0,18.75
Apr 2021,,Oil,08,3320.0,KEYSTONE (COLBY),"PERKINS, J. J. -B- UPPER",,,,59,0,0,,59,0,0,,KEYSTONE,COLBY,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,27106.0,KEYSTONE (COLBY),KEYSTONE CATTLE COMPANY,,,5122.0,6,16,15,1.0,7,14,14,2.0,KEYSTONE,COLBY,7.5,5.625,7.0,5.25
Apr 2021,,Oil,08,31917.0,KEYSTONE (COLBY),WADDELL,,,5584.0,0,0,0,,0,0,0,,KEYSTONE,COLBY,0.0,0.0,0.0,0.0
Apr 2021,,Gas,08,257525.0,KEYSTONE (COLBY),"WALTON, J. B. A/C 2",  347  ,,5009.0,0,0,0,,0,0,0,,KEYSTONE,COLBY,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,46977.0,KEYSTONE (CONSOLIDATED),BASHARA-PROTHRO,,,,482,"1,865",1826,1.0,521,"12,704",12704,2.0,KEYSTONE,CONSOLIDATED,913.0,684.75,6352.0,4764.0
Apr 2021,,Oil,08,46979.0,KEYSTONE (CONSOLIDATED),"BASHARA, J. M.",,,,211,231,245,1.0,197,167,167,2.0,KEYSTONE,CONSOLIDATED,122.5,91.875,83.5,62.625
Apr 2021,,Oil,08,46980.0,KEYSTONE (CONSOLIDATED),KEYSTONE CATTLE CO.,,,,0,0,0,,0,0,0,,KEYSTONE,CONSOLIDATED,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,46984.0,KEYSTONE (CONSOLIDATED),"BASHARA, M. J.",,,,0,0,0,,0,0,0,,KEYSTONE,CONSOLIDATED,0.0,0.0,0.0,0.0
Apr 2021,,Oil,08,46985.0,KEYSTONE (CONSOLIDATED),EAST KEYSTONE (SAN A HOLT UNIT),,,,"2,350","2,325",2687,1.0,"1,988",725,725,2.0,KEYSTONE,CONSOLIDATED,1343.5,1007.625,362.5,271.875
Apr 2021,,Oil,08,49976.0,KEYSTONE (CONSOLIDATED),STATE-WALTON 'E',,,,405,895,992,1.0,308,"5,506",5506,2.0,KEYSTONE,CONSOLIDATED,496.0,372.0,2753.0,2064.75
Apr 2021,,Gas,08,152785.0,KEYSTONE (CONSOLIDATED),"BASHARA, M.J. UNIT",    1  ,,,52,0,0,,52,62,62,2.0,KEYSTONE,CONSOLIDATED,0.0,0.0,31.0,23.25
