"Search Criteria: "

"Filing Operator:",,,"BLACKBEARD OPERATING, LLC (073056)",,,,,,District:,,Statewide
"Prod Month:",,," Aug 2021",,,,,,"Lease Type:",,Both

,,,,,,,,,"Oil/Condensate (Whole Barrels)",,,,,"Gas/Casinghead Gas - MCF",,
,,,,,,,,,,,Disposition,,,,Disposition,
"Multiple Reports","Lease Type",District,"RRC Identifier","Field Name","Lease Name","Gas Well ID","Lease Total","Commingle Permit No.","On Hand Beginning of Month",Production,Volume,Code,"On Hand End of Month","Formation Production",Volume,Code
,,10,207130,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 11",,,5126,72,3,,,75,,,
,,10,207130,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 11",,,5398,0,0,,,0,,,
,Gas,10,207556,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 11","    3  ",T,,70,0,,,70,125,125,"   02  "
,,10,207556,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 11",,,5126,70,0,,,70,,,
,,10,207556,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 11",,,5398,0,0,,,0,,,
,Gas,10,208634,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 11","    4  ",,5398,100,0,,,100,"1,638","1,638","   02  "
,Gas,10,208697,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51CC","    1  ",,,146,18,2,"   01  ",162,"1,045","1,045","   02  "
,Gas,10,209739,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 0316  ",,5398,103,1,,,104,"2,560","2,560","   02  "
,Gas,10,209740,"MENDOTA, NW. (GRANITE WASH)","FLOWERS B"," 1305  ",,5398,0,0,,,0,0,,
,Gas,10,209741,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 10","    1  ",T,,0,8,8,"   08  ",0,"2,723","2,723","   02  "
,,10,209741,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 10",,,5125,0,8,8,"   08  ",0,,,
,,10,209741,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 10",,,5398,0,0,,,0,,,
,Gas,10,211039,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51B","    2  ",T,,0,0,,,0,0,,
,,10,211039,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51B",,,5162,0,0,,,0,0,,
,,10,211039,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51B",,,5398,0,0,,,0,0,,
,Gas,10,211041,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 10","    2  ",,5398,24,0,,,24,930,930,"   02  "
,Gas,10,211045,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 10","    3  ",T,,123,4,4,"   08  ",123,444,444,"   02  "
,,10,211045,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 10",,,5125,123,4,4,"   08  ",123,,,
,,10,211045,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 10",,,5398,0,0,,,0,,,
,Gas,10,211046,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 10","    4  ",T,,47,7,7,"   08  ",47,"1,774","1,774","   02  "
,,10,211046,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 10",,,5172,47,7,7,"   08  ",47,,,
,,10,211046,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 10",,,5398,0,0,,,0,,,
,Gas,10,211359,"MENDOTA, NW. (GRANITE WASH)","FLOWERS D"," 1007  ",,5398,18,8,,,26,"1,416","1,416","   02  "
,Gas,10,211501,"MENDOTA, NW. (GRANITE WASH)","FLOWERS C"," 1506  ",,5398,0,0,,,0,0,,
,Gas,10,211652,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 36D","    2  ",T,,0,2,2,"   01  ",0,"1,321","1,321","   02  "
,,10,211652,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 36D",,,5157,0,2,2,"   01  ",0,,,
,,10,211652,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 36D",,,5398,0,0,,,0,,,
,Gas,10,212667,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 36","    3  ",T,,0,2,2,"   01  ",0,245,245,"   02  "
,,10,212667,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 36",,,5127,0,2,2,"   01  ",0,,,
,,10,212667,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 36",,,5398,0,0,,,0,,,
,Gas,10,213023,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 36","    4  ",T,,0,2,2,"   01  ",0,418,418,"   02  "
,,10,213023,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 36",,,5160,0,2,2,"   01  ",0,,,
,,10,213023,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 36",,,5398,0,0,,,0,,,
,Gas,10,213043,"MENDOTA, NW. (GRANITE WASH)","FLOWERS C"," 1606  ",,5398,265,41,169,"   01  ",130,"2,961",8,"   01  "
,,,,,,,,,,,7,"   08  ",,,"2,953","   02  "
,Gas,10,213510,"MENDOTA, NW. (GRANITE WASH)",ISAACS,"    2  ",,,149,0,,,149,443,443,"   02  "
,Gas,10,214424,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 9","    1  ",,5398,0,0,,,0,0,,
,Gas,10,214535,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 0216  ",,5398,85,3,1,"   08  ",87,"2,087","2,087","   02  "
,Gas,10,215205,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 9016  ",,5398,60,4,1,"   08  ",63,"1,814","1,814","   02  "
,Gas,10,215748,"MENDOTA, NW. (GRANITE WASH)","ISAACS 1","    5  ",,,140,27,,,167,"1,943","1,943","   02  "
,Gas,10,215908,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 9","    2  ",,5398,0,0,,,0,0,,
,Gas,10,216829,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 9","    3  ",T,,23,4,4,"   08  ",23,"1,933","1,933","   02  "
,,10,216829,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 9",,,5175,23,4,4,"   08  ",23,,,
,,10,216829,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 9",,,5398,0,0,,,0,,,
Y,Gas,10,217346,"MENDOTA, NW. (GRANITE WASH)","WATERFIELD ""A""","    1  ",,,147,0,,,147,107,107,"   02  "
,Gas,10,217755,"MENDOTA, NW. (GRANITE WASH)","FLOWERS D"," 1107  ",,5398,124,28,9,"   08  ",143,"3,249","3,249","   02  "
Y,Gas,10,218480,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 36","    7  ",T,,0,0,,,0,0,,
,,10,218480,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 36",,,5160,0,0,,,0,0,,
,,10,218480,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 36",,,5398,0,0,,,0,0,,
,Gas,10,218713,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 36","    8  ",,5398,35,26,12,"   01  ",49,764,764,"   02  "
,Gas,10,218717,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 36D","    9  ",T,,17,1,1,"   01  ",17,311,311,"   02  "
,,10,218717,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 36D",,,5157,17,1,1,"   01  ",17,,,
,,10,218717,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 36D",,,5398,0,0,,,0,,,
Y,Gas,10,218936,"MENDOTA, NW. (GRANITE WASH)","FLOWERS TRUST ""A""","   10  ",,,137,0,,,137,3,3,"   02  "
,Gas,10,219045,"MENDOTA, NW. (GRANITE WASH)","ISAACS  'B'","    2  ",,,188,12,,,200,"1,230","1,230","   02  "
,Gas,10,219140,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 54"," 4054  ",,,0,0,,,0,0,,
Y,Gas,10,219466,"MENDOTA, NW. (GRANITE WASH)","FLOWERS B"," 1405  ",,5398,65,2,,,67,"1,405",31,"   01  "
,,,,,,,,,,,,,,,"1,374","   02  "
,Gas,10,220227,"MENDOTA, NW. (GRANITE WASH)",WEBB," 4194  ",,,22,0,,,22,0,,
,Gas,10,220571,"MENDOTA, NW. (GRANITE WASH)","VOLLMERT, J. C.","  802  ",,,137,56,,,193,"1,471","1,471","   02  "
Y,Gas,10,221230,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51D","    3  ",T,,0,0,,,0,0,,
,,10,221230,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51D",,,5164,0,0,,,0,0,,
,,10,221230,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51D",,,5398,0,0,,,0,0,,
,Gas,10,222892,"MENDOTA, NW. (GRANITE WASH)",POUNDS," 2017  ",,5398,109,40,2,"   08  ",147,"2,801","2,801","   02  "
Y,Gas,10,222917,"MENDOTA, NW. (GRANITE WASH)","FLOWERS-LISTON 62"," 6062  ",,,75,0,,,75,"1,503","1,503","   02  "
,Gas,10,223335,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 6016  ",,5398,56,0,,,56,915,915,"   02  "
,Gas,10,223669,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 13","    8  ",T,,18,2,2,"   01  ",18,818,818,"   02  "
,,10,223669,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 13",,,5159,18,2,2,"   01  ",18,,,
,,10,223669,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 13",,,5398,0,0,,,0,,,
,Gas,10,223677,"MENDOTA, NW. (GRANITE WASH)","FLOWERS TRUST","  708  ",,,236,0,,,236,"1,426","1,426","   02  "
,Gas,10,223976,"MENDOTA, NW. (GRANITE WASH)",PABLO," 2032  ",,5398,100,45,1,"   08  ",144,"2,330","2,330","   02  "
,Gas,10,224229,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51A","    5  ",,5178,0,0,,,0,0,,
,Gas,10,224284,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 1516  ",,5398,126,1,1,"   08  ",126,739,739,"   02  "
,Gas,10,224403,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 63"," 6063  ",,,33,0,,,33,0,,
,Gas,10,224673,"MENDOTA, NW. (GRANITE WASH)",PABLO," 3032  ",,5398,206,16,180,"   01  ",42,"2,215","2,215","   02  "
,Gas,10,224880,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51D","    8  ",T,,34,21,5,"   01  ",50,761,761,"   02  "
,,10,224880,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51D",,,5164,34,21,5,"   01  ",50,,,
,,10,224880,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51D",,,5398,0,0,,,0,,,
Y,Gas,10,224882,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 13","    7R ",T,,0,0,,,0,0,,
,,10,224882,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 13",,,5179,0,0,,,0,0,,
,,10,224882,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 13",,,5398,0,0,,,0,0,,
Y,Gas,10,225065,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 52C","    1  ",T,,0,0,,,0,0,,
,,10,225065,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 52C",,,5184,0,0,,,0,0,,
,,10,225065,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 52C",,,5398,0,0,,,0,0,,
,Gas,10,225067,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 11","    7  ",,5398,75,47,27,"   08  ",95,"1,375","1,375","   02  "
,Gas,10,225163,"MENDOTA, NW. (GRANITE WASH)",POUNDS," 3017  ",,5398,222,13,,,235,"1,955","1,955","   02  "
,Gas,10,225183,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL RANCH 11"," 5011  ",,5398,0,0,,,0,0,,
Y,Gas,10,225431,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 52C","    4  ",T,,0,0,,,0,0,,
,,10,225431,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 52C",,,5184,0,0,,,0,0,,
,,10,225431,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 52C",,,5398,0,0,,,0,0,,
,Gas,10,225436,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 11","    6  ",T,,33,0,,,33,72,72,"   02  "
,,10,225436,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 11",,,5125,33,0,,,33,,,
,,10,225436,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 11",,,5398,0,0,,,0,,,
,Gas,10,225437,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 9","    4  ",T,,95,12,12,"   08  ",95,"2,089","2,089","   02  "
,,10,225437,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 9",,,5175,95,12,12,"   08  ",95,,,
,,10,225437,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 9",,,5398,0,0,,,0,,,
,Gas,10,225509,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 1816  ",,5398,30,7,1,"   08  ",36,"2,175","2,175","   02  "
,Gas,10,225544,"MENDOTA, NW. (GRANITE WASH)","FLOWERS A","  904  ",,5398,56,35,4,"   08  ",87,"1,729",1,"   01  "
,,,,,,,,,,,,,,,"1,728","   02  "
,Gas,10,227113,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","   18  ",,5398,166,23,171,"   01  ",18,"2,362","2,362","   02  "
Y,Gas,10,227197,"MENDOTA, NW. (GRANITE WASH)","COFFEE 12","    1  ",,5174,0,0,,,0,0,,
,Gas,10,227409,"MENDOTA, NW. (GRANITE WASH)","FLOWERS A"," 1004  ",,5398,207,0,,,207,0,,
,Gas,10,227480,"MENDOTA, NW. (GRANITE WASH)","FLOWERS-LISTON 62"," 7062  ",,,0,0,,,0,0,,
,Gas,10,227984,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 10B","    7  ",T,,93,0,,,93,"1,333","1,333","   02  "
,,10,227984,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 10B",,,5172,93,0,,,93,,,
,,10,227984,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 10B",,,5398,0,0,,,0,,,
,Gas,10,228077,"MENDOTA, NW. (GRANITE WASH)","COFFEE 12","    2  ",,5174,96,6,,,102,414,414,"   02  "
,Gas,10,228180,"MENDOTA, NW. (GRANITE WASH)",POUNDS," 4017  ",,5398,5,0,,,5,0,,
,Gas,10,228323,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 15","    1  ",,5398,62,20,4,"   01  ",78,"2,241","2,241","   02  "
,Gas,10,228346,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 1716  ",,5398,102,0,,,102,"1,145","1,145","   02  "
,Gas,10,228381,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 10A","    6  ",,5398,33,2,2,"   08  ",33,"2,456","2,456","   02  "
,Gas,10,228406,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","   15  ",,5398,32,17,1,"   01  ",48,"1,461","1,461","   02  "
,Gas,10,228787,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 1616  ",,5398,114,6,,,120,"1,501","1,501","   02  "
,Gas,10,229595,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 30","    3  ",,5398,0,0,,,0,0,,
,Gas,10,229598,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 1916  ",,5398,20,5,1,"   08  ",24,"1,986","1,986","   02  "
,Gas,10,230219,"MENDOTA, NW. (GRANITE WASH)",PABLO," 9032  ",,5398,185,37,181,"   01  ",39,"1,875","1,875","   02  "
,,,,,,,,,,,2,"   08  ",,,,
,Gas,10,230250,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 15","    2  ",,5398,13,1,1,"   08  ",13,738,738,"   02  "
,Gas,10,230334,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","   12  ",,5398,99,33,2,"   01  ",130,"2,555","2,555","   02  "
,Gas,10,231007,"MENDOTA, NW. (GRANITE WASH)",PABLO," 5032  ",,5398,31,18,,,49,"1,945","1,945","   02  "
,Gas,10,231677,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","    2  ",,5398,94,25,2,"   01  ",117,"2,103","2,103","   02  "
,Gas,10,232597,"MENDOTA, NW. (GRANITE WASH)","WEBB 194","    6  ",,,58,12,,,70,"1,526","1,526","   02  "
,Gas,10,232607,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","    3  ",,5398,111,101,192,"   01  ",20,"5,918","5,918","   02  "
,Gas,10,232638,"MENDOTA, NW. (GRANITE WASH)","POUNDS 18","    2  ",,5398,220,33,3,"   08  ",250,"2,552","2,552","   02  "
,Gas,10,232743,"MENDOTA, NW. (GRANITE WASH)",POUNDS," 5017  ",,5398,0,0,,,0,0,,
,Gas,10,232885,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," B  1  ",,5398,183,1,1,"   08  ",183,798,798,"   02  "
,Gas,10,233457,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","    6  ",,5398,119,54,10,"   01  ",163,"1,465","1,465","   02  "
,Gas,10,234219,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51A","    6  ",,5178,150,39,17,"   01  ",172,"1,181","1,181","   02  "
,Gas,10,234782,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 51","    7  ",,5398,0,0,,,0,0,,
,Gas,10,234924,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 4016  ",,5398,70,19,1,"   01  ",88,"1,421","1,421","   02  "
,Gas,10,235638,"MENDOTA, NW. (GRANITE WASH)","ISAACS ""C""","    3  ",,,0,0,,,0,0,,
,Gas,10,236081,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 9","    6  ",,5398,122,9,5,"   08  ",126,"1,782","1,782","   02  "
,Gas,10,236209,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","    9  ",,5398,204,32,186,"   01  ",50,"1,544","1,544","   02  "
,Gas,10,236251,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 2116  ",,5398,199,2,2,"   08  ",199,"1,320","1,320","   02  "
,Gas,10,237084,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 10D","    5  ",T,,83,0,,,83,309,309,"   02  "
,,10,237084,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 10D",,,5172,83,0,,,83,,,
,,10,237084,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 10D",,,5398,0,0,,,0,,,
,Gas,10,237265,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 9","    5  ",,5398,56,3,3,"   08  ",56,"1,339","1,339","   02  "
,Gas,10,237266,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 9","    7  ",,5398,23,0,,,23,0,,
,Gas,10,237315,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 10C","    9  ",,5398,0,0,,,0,189,189,"   02  "
,Gas,10,237441,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 9","    8  ",,5398,0,0,,,0,0,,
,Gas,10,237603,"MENDOTA, NW. (GRANITE WASH)",ISAACS,"    3  ",,,84,0,,,84,"1,346","1,346","   02  "
,Gas,10,238558,"MENDOTA, NW. (GRANITE WASH)","CHAMBERS RANCH"," 3119  ",,5398,20,0,,,20,821,821,"   02  "
,Gas,10,238849,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","   14  ",,5398,61,16,1,"   01  ",76,"1,789","1,789","   02  "
,Gas,10,238974,"MENDOTA, NW. (GRANITE WASH)",WATERFIELD," 3112  ",,5398,13,12,,,25,104,2,"   01  "
,,,,,,,,,,,,,,,102,"   02  "
,Gas,10,239427,"MENDOTA, NW. (GRANITE WASH)","FLOWERS D"," 1307  ",,5398,122,20,1,"   08  ",141,"1,140",1,"   01  "
,,,,,,,,,,,,,,,"1,139","   02  "
,Gas,10,239452,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 10A","    5  ",,5398,81,3,3,"   08  ",81,"1,077","1,077","   02  "
,Gas,10,239616,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","   17  ",,5398,0,0,,,0,518,518,"   02  "
,Gas,10,239632,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","    8  ",,5398,105,32,12,"   01  ",125,"2,086","2,086","   02  "
,Gas,10,239640,"MENDOTA, NW. (GRANITE WASH)",PABLO," 4032  ",,5398,183,12,178,"   01  ",17,"2,043","2,043","   02  "
,Gas,10,239813,"MENDOTA, NW. (GRANITE WASH)",ISAACS,"    4  ",,,81,11,,,92,659,659,"   02  "
,Gas,10,239821,"MENDOTA, NW. (GRANITE WASH)",PABLO," 1332  ",,5398,27,14,,,41,"1,904","1,904","   02  "
,Gas,10,241150,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 36D","   10  ",,5398,10,0,,,10,392,392,"   02  "
,Gas,10,241690,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","    5  ",,5398,88,4,2,"   01  ",90,"1,743","1,743","   02  "
,Gas,10,241719,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","   16  ",,5398,0,0,,,0,0,,
,Gas,10,241721,"MENDOTA, NW. (GRANITE WASH)",PABLO," 3210  ",,5398,134,20,,,154,"2,096","2,096","   02  "
,Gas,10,241768,"MENDOTA, NW. (GRANITE WASH)","ISAACS 'B'","    3  ",,,7,0,,,7,310,310,"   02  "
,Gas,10,242160,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","    4  ",,5398,0,0,,,0,0,,
,Gas,10,242165,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","   19  ",,5398,161,68,181,"   01  ",48,"2,558","2,558","   02  "
,Gas,10,242221,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 33C-W","    1  ",,5398,21,30,,,51,"1,365","1,365","   02  "
,Gas,10,242599,"MENDOTA, NW. (GRANITE WASH)","FLOWERS B"," 1705  ",,5398,279,69,178,"   01  ",135,"1,126","1,126","   02  "
,,,,,,,,,,,35,"   08  ",,,,
,Gas,10,242760,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 34","   13  ",,5398,3,30,2,"   01  ",31,"2,654","2,654","   02  "
,Gas,10,243600,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 2016  ",,5398,125,1,1,"   08  ",125,"1,496","1,496","   02  "
,Gas,10,244261,"MENDOTA, NW. (GRANITE WASH)",ISAACS,"    5  ",,,64,24,,,88,"1,711","1,711","   02  "
,Gas,10,244475,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 33C-W","    9  ",,5398,11,24,1,"   01  ",34,"1,969","1,969","   02  "
,Gas,10,244615,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 33D","    4  ",,5398,158,6,,,164,"1,170","1,170","   02  "
,Gas,10,244616,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 33D","   15  ",,5398,118,10,,,128,"2,199","2,199","   02  "
,Gas,10,245418,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 7016  ",,5398,18,0,,,18,0,,
,Gas,10,246239,"MENDOTA, NW. (GRANITE WASH)",PABLO," 7032  ",,5398,161,21,159,"   01  ",23,"1,359","1,359","   02  "
,Gas,10,246518,"MENDOTA, NW. (GRANITE WASH)","ISAACS ""B""","    4  ",,,17,0,,,17,702,702,"   02  "
,Gas,10,246565,"MENDOTA, NW. (GRANITE WASH)","POUNDS 18","    3  ",,5398,154,1,,,155,"1,233","1,233","   02  "
,Gas,10,247507,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 2316  ",,5398,111,1,1,"   08  ",111,"1,317","1,317","   02  "
,Gas,10,247603,"MENDOTA, NW. (GRANITE WASH)","FLOWERS B"," 1605  ",,5398,180,14,2,"   08  ",192,"1,265","1,265","   02  "
,Gas,10,248101,"MENDOTA, NW. (GRANITE WASH)",BRASWELL,"    2  ",,,0,0,,,0,0,,
,Gas,10,248273,"MENDOTA, NW. (GRANITE WASH)",PABLO," 1432  ",,5398,58,0,,,58,0,,
,Gas,10,248776,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH 15","    4  ",,5398,9,1,1,"   08  ",9,826,826,"   02  "
,Gas,10,249370,"MENDOTA, NW. (GRANITE WASH)",CAMPBELL," 1116  ",,5398,142,0,,,142,491,491,"   02  "
Y,Gas,10,249470,"MENDOTA, NW. (GRANITE WASH)","ISAACS ""C"" 196","    4H ",,,115,31,,,146,"2,184",248,"   01  "
,,,,,,,,,,,,,,,"1,936","   02  "
,Gas,10,250643,"MENDOTA, NW. (GRANITE WASH)","FLOWERS A"," 1104  ",,5241,91,4,4,"   08  ",91,"1,022","1,022","   02  "
,Gas,10,250682,"MENDOTA, NW. (GRANITE WASH)","J.C. VOLLMERT","   11  ",,,266,22,178,"   01  ",110,"2,253","2,253","   02  "
,Gas,10,250871,"MENDOTA, NW. (GRANITE WASH)","WEBB ""T""","    6  ",,,0,0,,,0,0,,
,Gas,10,254233,"MENDOTA, NW. (GRANITE WASH)","WATERFIELD ""A""","    6  ",,,0,0,,,0,0,,
,Gas,10,263208,"MENDOTA, NW. (GRANITE WASH)","CAMPBELL 38","    2  ",,5398,0,0,,,0,0,,
,Gas,10,264550,"MENDOTA, NW. (GRANITE WASH)","FLOWERS-LISTON 62","   10H ",,,292,10,163,"   01  ",139,"2,634","2,634","   02  "
,Gas,10,265154,"MENDOTA, NW. (GRANITE WASH)",VOLLMERT,"  429H ",,5398,0,0,,,0,0,,
,Gas,10,266479,"MENDOTA, NW. (GRANITE WASH)","WEBB, LESLIE ET AL"," 1897H ",,,30,1,,,31,"1,306",72,"   01  "
,,,,,,,,,,,,,,,"1,234","   02  "
,Gas,10,267241,"MENDOTA, NW. (GRANITE WASH)","VOLLMERT, J. C.","   13H ",,,395,22,187,"   01  ",230,"2,953","2,953","   02  "
,Gas,10,267464,"MENDOTA, NW. (GRANITE WASH)","ISAACS 195","    5H ",,,295,24,186,"   01  ",133,"1,819",403,"   01  "
,,,,,,,,,,,,,,,"1,416","   02  "
,Gas,10,267726,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH","  595H ",,,273,1,,,274,"3,828","3,828","   02  "
,Gas,10,267815,"MENDOTA, NW. (GRANITE WASH)","MENDOTA RANCH","  594H ",,,300,39,,,339,"5,033",775,"   01  "
,,,,,,,,,,,,,,,"4,258","   02  "
,Gas,10,268175,"MENDOTA, NW. (GRANITE WASH)","ISAACS 195","    6H ",,,186,41,162,"   01  ",65,"1,987","1,987","   02  "
,Gas,10,268400,"MENDOTA, NW. (GRANITE WASH)","EARP 58","    7H ",,,347,42,158,"   01  ",231,"7,805",775,"   01  "
,,,,,,,,,,,,,,,"7,030","   02  "
,Gas,10,268644,"MENDOTA, NW. (GRANITE WASH)","MAHLER, FIELDS","   14H ",,5398,74,72,10,"   08  ",136,"4,047","4,047","   02  "
,Gas,10,268672,"MENDOTA, NW. (GRANITE WASH)","WIGGINS 54","    8H ",,,49,56,,,105,"2,476","2,476","   02  "
,Gas,10,268834,"MENDOTA, NW. (GRANITE WASH)","ISAACS 'C' 196","    6H ",,,135,38,,,173,"3,493",208,"   01  "
,,,,,,,,,,,,,,,"3,285","   02  "
